0.00, [DEBUG], nurse, NURSE_CONFIG={'location': 'IC Room 6', 'position': [-33.9, 18.93, 3.14]}, None, None
0.00, [DEBUG], logger, ROBOTS_CONFIG={'avg_speed': 0.15, 'battery_charge': 0.462681764358839, 'battery_discharge_rate': 0.0004, 'id': 3, 'local_plan': [['navigation', ['IC Room 6', [[-38.0, 21.5, 0.0], [-37.0, 21.5], [-37.0, 18.93], [-33.9, 18.93, 3.14]]], 'navto_room'], ['approach_person', ['nurse'], 'approach_nurse'], ['authenticate_person', ['nurse'], 'authenticate_nurse'], ['operate_drawer', ['open'], 'open_drawer_for_nurse'], ['send_message', ['nurse'], 'notify_nurse_of_open_drawer_for_nurse_completed'], ['wait_message', ['nurse'], 'wait_nurse_to_complete_deposit'], ['operate_drawer', ['close'], 'close_drawer_nurse'], ['navigation', ['Laboratory', [[-33.9, 18.93, 3.14], [-37.0, 18.93], [-37.0, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]], 'navto_lab'], ['approach_robot', ['lab_arm'], 'approach_arm'], ['operate_drawer', ['open'], 'open_drawer_lab'], ['send_message', ['lab_arm'], 'notify_lab_arm_of_open_drawer_lab_completed'], ['wait_message', ['lab_arm'], 'wait_lab_arm_to_complete_pick_up_sample'], ['operate_drawer', ['close'], 'close_drawer_lab']], 'location': 'IC Room 2', 'name': 'r3', 'position': [-38.0, 21.5, 0.0], 'skills': ['approach_person', 'approach_robot', 'authenticate_person', 'navigation', 'operate_drawer']}, None, None
0.00, [DEBUG], logger, Simulation open, None, None
10.02, [INFO], robot3, {'battery-level': '45.91'}, None, None
20.01, [INFO], robot3, {'battery-level': '45.51'}, None, None
30.08, [INFO], robot3, {'battery-level': '45.11'}, None, None
40.02, [INFO], robot3, {'battery-level': '44.71'}, None, None
50.03, [INFO], robot3, {'battery-level': '44.31'}, None, None
60.04, [INFO], robot3, {'battery-level': '43.91'}, None, None
70.00, [INFO], robot3, {'battery-level': '43.51'}, None, None
80.03, [INFO], robot3, {'battery-level': '43.11'}, None, None
90.06, [INFO], robot3, {'battery-level': '42.71'}, None, None
100.02, [INFO], robot3, {'battery-level': '42.31'}, None, None
110.06, [INFO], robot3, {'battery-level': '41.91'}, None, None
120.00, [INFO], robot3, {'battery-level': '41.51'}, None, None
130.03, [INFO], robot3, {'battery-level': '41.11'}, None, None
140.09, [INFO], robot3, {'battery-level': '40.71'}, None, None
150.06, [INFO], robot3, {'battery-level': '40.31'}, None, None
160.05, [INFO], robot3, {'battery-level': '39.91'}, None, None
170.00, [INFO], robot3, {'battery-level': '39.51'}, None, None
180.04, [INFO], robot3, {'battery-level': '39.11'}, None, None
190.09, [INFO], robot3, {'battery-level': '38.71'}, None, None
200.04, [INFO], robot3, {'battery-level': '38.31'}, None, None
210.09, [INFO], robot3, {'battery-level': '37.91'}, None, None
220.04, [INFO], robot3, {'battery-level': '37.51'}, None, None
230.09, [INFO], robot3, {'battery-level': '37.11'}, None, None
240.06, [INFO], robot3, {'battery-level': '36.71'}, None, None
250.02, [INFO], robot3, {'battery-level': '36.31'}, None, None
260.07, [INFO], robot3, {'battery-level': '35.91'}, None, None
270.07, [INFO], robot3, {'battery-level': '35.51'}, None, None
280.00, [INFO], robot3, {'battery-level': '35.11'}, None, None
290.06, [INFO], robot3, {'battery-level': '34.71'}, None, None
300.01, [INFO], robot3, {'battery-level': '34.31'}, None, None
310.05, [INFO], robot3, {'battery-level': '33.91'}, None, None
320.01, [INFO], robot3, {'battery-level': '33.51'}, None, None
330.03, [INFO], robot3, {'battery-level': '33.11'}, None, None
340.06, [INFO], robot3, {'battery-level': '32.71'}, None, None
350.04, [INFO], robot3, {'battery-level': '32.31'}, None, None
360.09, [INFO], robot3, {'battery-level': '31.91'}, None, None
370.08, [INFO], robot3, {'battery-level': '31.51'}, None, None
380.06, [INFO], robot3, {'battery-level': '31.11'}, None, None
390.02, [INFO], robot3, {'battery-level': '30.71'}, None, None
400.03, [INFO], robot3, {'battery-level': '30.31'}, None, None
410.08, [INFO], robot3, {'battery-level': '29.91'}, None, None
420.04, [INFO], robot3, {'battery-level': '29.51'}, None, None
430.08, [INFO], robot3, {'battery-level': '29.11'}, None, None
440.05, [INFO], robot3, {'battery-level': '28.71'}, None, None
450.08, [INFO], robot3, {'battery-level': '28.31'}, None, None
460.01, [INFO], robot3, {'battery-level': '27.91'}, None, None
470.03, [INFO], robot3, {'battery-level': '27.51'}, None, None
480.09, [INFO], robot3, {'battery-level': '27.11'}, None, None
490.04, [INFO], robot3, {'battery-level': '26.71'}, None, None
500.10, [INFO], robot3, {'battery-level': '26.31'}, None, None
510.05, [INFO], robot3, {'battery-level': '25.91'}, None, None
520.10, [INFO], robot3, {'battery-level': '25.51'}, None, None
530.02, [INFO], robot3, {'battery-level': '25.11'}, None, None
540.09, [INFO], robot3, {'battery-level': '24.71'}, None, None
550.07, [INFO], robot3, {'battery-level': '24.31'}, None, None
560.02, [INFO], robot3, {'battery-level': '23.91'}, None, None
570.07, [INFO], robot3, {'battery-level': '23.51'}, None, None
580.05, [INFO], robot3, {'battery-level': '23.11'}, None, None
590.09, [INFO], robot3, {'battery-level': '22.71'}, None, None
600.03, [INFO], robot3, {'battery-level': '22.31'}, None, None
610.08, [INFO], robot3, {'battery-level': '21.91'}, None, None
620.02, [INFO], robot3, {'battery-level': '21.51'}, None, None
630.09, [INFO], robot3, {'battery-level': '21.11'}, None, None
640.06, [INFO], robot3, {'battery-level': '20.71'}, None, None
650.01, [INFO], robot3, {'battery-level': '20.31'}, None, None
660.04, [INFO], robot3, {'battery-level': '19.91'}, None, None
670.08, [INFO], robot3, {'battery-level': '19.51'}, None, None
680.03, [INFO], robot3, {'battery-level': '19.11'}, None, None
690.09, [INFO], robot3, {'battery-level': '18.71'}, None, None
700.05, [INFO], robot3, {'battery-level': '18.31'}, None, None
710.08, [INFO], robot3, {'battery-level': '17.91'}, None, None
720.05, [INFO], robot3, {'battery-level': '17.51'}, None, None
730.07, [INFO], robot3, {'battery-level': '17.11'}, None, None
740.08, [INFO], robot3, {'battery-level': '16.71'}, None, None
750.04, [INFO], robot3, {'battery-level': '16.31'}, None, None
760.00, [INFO], robot3, {'battery-level': '15.91'}, None, None
770.03, [INFO], robot3, {'battery-level': '15.51'}, None, None
780.06, [INFO], robot3, {'battery-level': '15.11'}, None, None
790.05, [INFO], robot3, {'battery-level': '14.71'}, None, None
800.10, [INFO], robot3, {'battery-level': '14.31'}, None, None
810.05, [INFO], robot3, {'battery-level': '13.91'}, None, None
820.00, [INFO], robot3, {'battery-level': '13.51'}, None, None
830.04, [INFO], robot3, {'battery-level': '13.11'}, None, None
840.00, [INFO], robot3, {'battery-level': '12.71'}, None, None
850.01, [INFO], robot3, {'battery-level': '12.31'}, None, None
860.05, [INFO], robot3, {'battery-level': '11.91'}, None, None
870.02, [INFO], robot3, {'battery-level': '11.51'}, None, None

[WARN], logger, TIMEOUT, None, None
